1474476240,60,11,892,0,13205,0,-1,34,38
1474476300,720,-1,-1,-1,-1,-1,-1,-1,-1
1474477020,60,5,419,0,12619,0,-1,16,14
1474477080,1320,-1,-1,-1,-1,-1,-1,-1,-1
1474478400,60,72,5819,0,13995,0,-1,225,225
1474478460,60,51,4153,0,14629,0,-1,161,157
1474478520,60,38,3051,0,14044,0,-1,118,118
1474478580,60,33,2713,0,13534,0,-1,105,106
1474478640,1380,-1,-1,-1,-1,-1,-1,-1,-1
1474480020,900,-1,-1,-1,-1,-1,-1,-1,-1
1474480920,60,59,4815,0,14627,0,-1,187,185
1474480980,60,24,1875,0,14686,0,-1,72,72
1474481040,60,41,3202,0,14109,0,-1,124,122
1474481100,60,21,1700,0,13203,0,-1,66,64
1474481160,60,114,9381,0,14969,0,-1,364,374
1474481220,60,119,9859,0,14904,0,-1,382,395
1474481280,60,118,9755,0,14904,0,-1,378,392
1474481340,60,107,8813,0,14392,0,-1,342,353
1474481400,60,116,9451,0,14392,0,-1,367,383
1474481460,60,102,8109,0,14457,0,-1,315,333
1474481520,60,-1,-1,-1,-1,-1,-1,-1,-1
1474481580,60,9,710,0,12627,0,-1,27,26
1474481640,60,19,1529,0,13142,0,-1,59,54
1474481700,60,114,9467,0,14649,0,-1,367,371
1474481760,60,119,9868,0,14520,0,-1,384,396
1474481820,60,120,9976,0,14456,0,-1,387,399
1474481880,60,106,8786,0,14456,0,-1,340,352
1474481940,60,117,9567,0,14584,0,-1,372,387
1474482000,60,91,7241,0,14010,0,-1,281,293
1474482060,60,6,536,0,12683,0,-1,0,0
1474482120,60,2,171,0,12628,0,-1,6,8
1474482180,60,57,4644,0,13484,0,-1,180,184
1474482240,2880,-1,-1,-1,-1,-1,-1,-1,-1
1474485120,60,47,3748,0,13539,0,-1,145,148
1474485180,60,76,6127,0,14067,0,-1,238,243
1474485240,60,41,3488,0,14621,0,-1,135,127
1474485300,60,68,5477,0,13427,0,-1,212,218
1474485360,60,6,500,0,12555,0,-1,19,16
1474485420,1440,-1,-1,-1,-1,-1,-1,-1,-1
1474486860,60,30,2465,0,13597,0,-1,95,90
1474486920,60,30,2418,0,13019,0,-1,94,100
1474486980,60,-1,-1,-1,-1,-1,-1,-1,-1
1474487040,60,92,7270,0,14009,0,-1,282,296
1474487100,60,106,8718,0,14520,0,-1,338,351
1474487160,60,118,9701,0,14456,0,-1,377,391
1474487220,60,119,9868,0,15032,0,-1,384,396
1474487280,60,83,6825,0,14450,0,-1,265,274
1474487340,60,13,1042,0,13078,0,-1,40,39
1474487400,60,7,540,0,13260,0,-1,21,17
1474487460,60,6,487,0,13647,0,-1,18,16
1474487520,60,-1,-1,-1,-1,-1,-1,-1,-1
1474487580,60,33,2620,0,14557,0,-1,101,98
1474487640,60,29,2308,0,13149,0,-1,89,89
1474487700,60,117,9611,0,14457,0,-1,372,380
1474487760,60,119,9877,0,15032,0,-1,384,396
1474487820,60,111,8795,0,14008,0,-1,341,363
1474487880,60,116,9408,0,14456,0,-1,365,382
1474487940,60,23,1753,0,13018,0,-1,68,75
1474488000,60,6,455,0,12426,0,-1,17,15
1474488060,60,55,4373,0,13603,0,-1,169,172
1474488120,60,19,1525,0,13085,0,-1,59,63
1474488180,540,-1,-1,-1,-1,-1,-1,-1,-1
1474488720,1260,-1,-1,-1,-1,-1,-1,-1,-1
1474489980,60,-1,-1,-1,-1,-1,-1,-1,-1
1474490040,60,22,1732,0,13653,0,-1,67,65
1474490100,60,53,4163,0,14508,0,-1,161,171
1474490160,60,25,1971,0,14614,0,-1,76,69
1474490220,60,28,2281,0,13212,0,-1,88,89
1474490280,60,24,1992,0,13139,0,-1,77,71
1474490340,60,12,908,0,12689,0,-1,35,33
1474490400,60,63,4834,0,13041,0,-1,187,203
1474490460,420,-1,-1,-1,-1,-1,-1,-1,-1
1474490880,60,84,6653,0,13490,0,-1,258,269
1474490940,60,80,6477,0,14578,0,-1,251,265
1474491000,120,-1,-1,-1,-1,-1,-1,-1,-1
1474491120,60,115,9335,0,14457,0,-1,362,374
1474491180,60,83,6816,0,14002,0,-1,265,272
1474491240,60,71,5595,0,13482,0,-1,217,222
1474491300,60,24,1906,0,13596,0,-1,73,77
1474491360,1020,-1,-1,-1,-1,-1,-1,-1,-1
1474492380,60,12,953,0,13590,0,-1,37,35
1474492440,900,-1,-1,-1,-1,-1,-1,-1,-1
1474493340,60,7,551,0,12682,0,-1,21,19
1474493400,360,-1,-1,-1,-1,-1,-1,-1,-1
1474493760,2100,-1,-1,-1,-1,-1,-1,-1,-1
1474495860,60,17,1323,0,14103,0,-1,51,48
1474495920,120,-1,-1,-1,-1,-1,-1,-1,-1
1474496040,60,62,4929,0,13610,0,-1,191,201
1474496100,60,103,8272,0,13433,0,-1,321,330
1474496160,60,111,8897,0,13369,0,-1,345,361
1474496220,60,83,6708,0,14002,0,-1,260,272
1474496280,60,27,2213,0,14614,0,-1,86,81
1474496340,60,50,3823,0,12906,0,-1,148,159
1474496400,60,30,2238,0,12506,0,-1,86,90
1474496460,180,-1,-1,-1,-1,-1,-1,-1,-1
1474496640,60,20,1641,0,13074,0,-1,63,60
1474496700,60,48,3821,0,13099,0,-1,148,157
1474496760,60,82,6614,0,13490,0,-1,257,261
1474496820,180,-1,-1,-1,-1,-1,-1,-1,-1
1474497000,60,-1,-1,-1,-1,-1,-1,-1,-1
1474497060,60,6,530,0,13070,0,-1,20,17
1474497120,60,60,4703,0,14059,0,-1,182,188
1474497180,120,-1,-1,-1,-1,-1,-1,-1,-1
1474497300,60,97,7974,0,14521,0,-1,310,315
1474497360,60,117,9589,0,14456,0,-1,372,387
1474497420,60,117,9554,0,14392,0,-1,371,386
1474497480,60,105,8414,0,14457,0,-1,326,346
1474497540,1020,-1,-1,-1,-1,-1,-1,-1,-1
1474498560,660,-1,-1,-1,-1,-1,-1,-1,-1
1474499220,60,20,1547,0,13075,1,-1,60,59
1474499280,60,67,5334,0,14130,0,-1,207,221
1474499340,60,-1,-1,-1,-1,-1,-1,-1,-1
1474499400,60,17,1319,0,13012,0,-1,51,49
1474499460,60,115,9305,0,14520,0,-1,362,379
1474499520,60,46,3615,0,13604,0,-1,140,144
1474499580,60,19,1474,0,13078,0,-1,57,55
1474499640,60,14,1132,0,13204,0,-1,44,40
1474499700,420,-1,-1,-1,-1,-1,-1,-1,-1
1474500120,60,-1,-1,-1,-1,-1,-1,-1,-1
1474500180,2460,-1,-1,-1,-1,-1,-1,-1,-1
1474502640,480,-1,-1,-1,-1,-1,-1,-1,-1
1474503120,1680,-1,-1,-1,-1,-1,-1,-1,-1
1474504800,50160,-1,-1,-1,-1,-1,-1,-1,-1
1474554960,60,-1,-1,-1,-1,-1,-1,-1,-1
1474555020,60,33,2577,0,14109,2,-1,100,102
1474555080,60,27,2170,0,14615,0,-1,84,71
1474555140,60,6,442,0,13067,0,-1,17,14
1474555200,960,-1,-1,-1,-1,-1,-1,-1,-1
1474556160,60,16,1246,0,14103,0,-1,48,45
1474556220,60,-1,-1,-1,-1,-1,-1,-1,-1
1474556280,60,13,1022,0,13141,0,-1,39,38
1474556340,60,-1,-1,-1,-1,-1,-1,-1,-1
1474556400,60,75,6123,0,14002,0,-1,238,240
1474556460,60,120,10018,0,14392,0,-1,389,400
1474556520,60,119,9886,0,14392,0,-1,384,396
1474556580,60,116,9455,0,13880,0,-1,367,383
1474556640,60,103,8687,0,14649,0,-1,337,345
1474556700,300,-1,-1,-1,-1,-1,-1,-1,-1
1474557000,60,108,8556,0,13369,0,-1,332,346
1474557060,60,112,8909,0,14008,0,-1,346,367
1474557120,60,66,5166,0,12977,0,-1,200,212
1474557180,60,-1,-1,-1,-1,-1,-1,-1,-1
1474557240,600,-1,-1,-1,-1,-1,-1,-1,-1
1474557840,60,44,3449,0,13660,0,-1,134,130
1474557900,60,70,5743,0,14130,0,-1,223,228
1474557960,60,46,3782,0,13026,0,-1,146,151
1474558020,120,-1,-1,-1,-1,-1,-1,-1,-1
1474558140,60,59,4726,0,13483,0,-1,183,188
1474558200,60,96,7497,0,14201,0,-1,291,309
1474558260,60,35,2739,0,13668,0,-1,106,110
1474558320,960,-1,-1,-1,-1,-1,-1,-1,-1
1474559280,780,-1,-1,-1,-1,-1,-1,-1,-1
1474560060,60,54,4296,0,13548,0,-1,166,173
1474560120,60,29,2407,0,13598,0,-1,93,92
1474560180,60,80,6443,0,13491,0,-1,250,253
1474560240,60,24,1944,0,13022,0,-1,75,79
1474560300,60,59,4646,0,14123,0,-1,180,184
1474560360,60,5,389,0,12564,0,-1,15,16
1474560420,60,18,1444,0,13654,0,-1,56,51
1474560480,60,93,7371,0,13498,0,-1,286,300
1474560540,120,-1,-1,-1,-1,-1,-1,-1,-1
1474560660,60,105,8431,0,14009,0,-1,327,335
1474560720,60,28,2111,0,13020,0,-1,81,91
1474560780,60,87,7049,0,14002,0,-1,274,281
1474560840,60,64,5191,0,13547,0,-1,201,207
1474560900,60,17,1323,0,12950,0,-1,51,52
1474560960,360,-1,-1,-1,-1,-1,-1,-1,-1
1474561320,780,-1,-1,-1,-1,-1,-1,-1,-1
1474562100,60,6,442,0,12620,1,-1,17,14
1474562160,720,-1,-1,-1,-1,-1,-1,-1,-1
