stamp (unix),duration(s),steps,distance(cm),runState(0->not,1->running),walkState(0->not,1->walking),sleepState(0->awake,1->Light,2->Deep,3->REM)
1531333440,660,0,0,0,0,0
1531260360,7544,0,0,0,0,0
1531260300,60,53,39512,0,1,0
1531260240,60,67,48354,0,1,0
1531260180,60,24,17567,0,1,0
1531260060,120,0,0,0,0,0
1531260000,60,34,22535,0,1,0
1531259280,720,0,0,0,0,0
1531259220,60,4,3240,0,1,0
1531259160,60,67,48192,0,1,0
1531258980,180,0,0,0,0,0
1531258920,60,13,9584,0,1,0
1531258680,240,0,0,0,0,0
1531258620,60,6,4557,0,1,0
1531258440,180,0,0,0,0,0
1531258380,60,66,46176,0,1,0
1531258320,60,34,24771,0,1,0
1531258200,120,0,0,0,0,0
1531258140,60,5,3486,0,1,0
1531258080,60,28,18991,0,1,0
1531258020,60,0,0,0,0,0
1531257960,60,58,40900,0,1,0
1531257780,180,0,0,0,0,0
1531257720,60,64,45782,0,1,0
1531257660,60,0,0,0,0,0
1531257600,60,21,14872,0,1,0
1531257480,120,0,0,0,0,0
1531257420,60,30,20958,0,1,0
1531257300,120,0,0,0,0,0
1531257240,60,10,7330,0,1,0
1531257000,240,0,0,0,0,0
1531256940,60,37,26983,0,1,0
1531256580,360,0,0,0,0,0
1531256520,60,15,13572,0,1,0
1531256460,60,52,41323,0,1,0
1531256400,60,18,13959,0,1,0
1531256340,60,7,5118,0,1,0
1531256160,180,0,0,0,0,0
1531256100,60,17,12122,0,1,0
1531255440,660,0,0,0,0,0
1531255380,60,85,1074,0,1,0
1531255320,60,63,52786,0,1,0
1531255260,60,28,22905,0,1,0
1531255140,120,0,0,0,0,0
1531255080,60,16,13793,0,1,0
1531255020,60,14,9953,0,1,0
1531254960,60,75,55040,0,1,0
1531254900,60,18,12898,0,1,0
1531254840,60,45,32549,0,1,0
1531254780,60,0,0,0,0,0
1531254720,60,26,21514,0,1,0
1531254660,60,62,51650,0,1,0
1531254600,60,102,19904,0,1,0
1531254540,60,94,10561,0,1,0
1531254480,60,33,26383,0,1,0
1531254120,360,0,0,0,0,0
1531254060,60,41,33024,0,1,0
1531254000,60,92,12119,0,1,0
1531253940,60,98,13312,0,1,0
1531253880,60,0,0,0,0,0
1531253820,60,41,28593,0,1,0
1531253760,60,8,6321,0,1,0
1531253460,300,0,0,0,0,0
1531253400,60,31,22985,0,1,0
1531253340,60,35,26022,0,1,0
1531253280,60,0,0,0,0,0
1531253220,60,2,2065,0,1,0
1531253160,60,7,6483,0,1,0
1531253040,120,0,0,0,0,0
1531252980,60,20,16776,0,1,0
1531252920,60,65,51877,0,1,0
1531252860,60,26,21572,0,1,0
1531252800,60,78,56175,0,1,0
1531252740,60,36,27676,0,1,0
1531252680,60,0,0,0,0,0
1531252560,120,0,0,0,0,0
1531252500,60,51,35904,0,1,0
1531252380,120,0,0,0,0,0
1531252320,60,6,3406,0,1,0
1531251660,660,0,0,0,0,0
1531251600,60,10,7049,0,1,0
1531251540,60,0,0,0,0,0
1531251480,60,16,11425,0,1,0
1531248960,2520,0,0,0,0,0
1531248900,60,45,32227,0,1,0
1531248840,60,0,0,0,0,0
1531248780,60,6,4423,0,1,0
1531248660,120,0,0,0,0,0
1531248600,60,9,6313,0,1,0
1531248540,60,27,18792,0,1,0
1531248480,60,44,32570,0,1,0
1531248420,60,38,25582,0,1,0
1531248360,60,68,51469,0,1,0
1531248300,60,21,15230,0,1,0
1531248240,60,41,31167,0,1,0
1531248180,60,15,9784,0,1,0
1531248120,60,17,12365,0,1,0
1531248060,60,8,6270,0,1,0
1531248000,60,0,0,0,0,0
1531247940,60,9,7549,0,1,0
1531247880,60,7,5537,0,1,0
1531247580,300,0,0,0,0,0
1531247520,60,37,27024,0,1,0
1531247460,60,24,18515,0,1,0
1531247100,360,0,0,0,0,0
1531247040,60,0,0,0,0,0
1531245480,1560,0,0,0,0,0
1531245420,60,0,0,0,0,0
1531244340,1080,0,0,0,0,0
1531244280,60,13,9671,0,1,0
1531243080,1200,0,0,0,0,0
1531243020,60,0,0,0,0,0
1531242840,180,0,0,0,0,0
1531242780,60,25,18304,0,1,0
1531242720,60,33,24591,0,1,0
1531242660,60,8,5941,0,1,0
1531242600,60,58,41966,0,1,0
1531242540,60,0,0,0,0,0
1531242480,60,17,12753,0,1,0
1531242360,120,0,0,0,0,0
1531242300,60,59,44887,0,1,0
1531242240,60,69,54083,0,1,0
1531242180,60,38,28912,0,1,0
1531242120,60,12,8085,0,1,0
1531242060,60,38,29785,0,1,0
1531242000,60,31,23161,0,1,0
1531241940,60,15,10424,0,1,0
1531241880,60,8,5542,0,1,0
1531241340,540,0,0,0,0,0
1531241280,60,34,24484,0,1,0
1531241220,60,6,4299,0,1,0
1531241160,60,0,0,0,0,0
1531241100,60,10,7372,0,1,0
1531241040,60,5,3107,0,1,0
1531240980,60,8,6710,0,1,0
1531240680,300,0,0,0,0,0
1531240560,120,0,0,0,0,0
1531240500,60,13,10504,0,1,0
1531240320,180,0,0,0,0,0
1531240260,60,7,5812,0,1,0
1531240200,60,0,0,0,0,0
1531240140,60,11,7389,0,1,0
1531240080,60,10,7838,0,1,0
1531239840,240,0,0,0,0,0
1531239780,60,7,5036,0,1,0
1531239720,60,20,15829,0,1,0
1531239660,60,81,58385,0,1,0
1531239240,420,0,0,0,0,0
1531239180,60,9,6390,0,1,0
1531239120,60,52,37303,0,1,0
1531239060,60,41,29440,0,1,0
1531238880,180,0,0,0,0,0
1531192080,46800,0,0,0,0,0
1531191960,120,0,0,0,0,0
1531191420,540,0,0,0,0,0
1531191360,60,6,4184,0,1,0
1531191300,60,11,7258,0,1,0
1531191240,60,97,6501,0,1,0
1531191180,60,48,33474,0,1,0
1531191120,60,23,16190,0,1,0
1531191000,120,0,0,0,0,0
1531190940,60,66,46139,0,1,0
1531190880,60,7,4191,0,1,0
1531190820,60,29,20077,0,1,0
1531190760,60,7,4773,0,1,0
1531190700,60,15,10351,0,1,0
1531190640,60,0,0,0,0,0
1531188960,1680,0,0,0,0,0
1531188900,60,56,40822,0,1,0
1531188840,60,49,35334,0,1,0
1531188780,60,89,1224,0,1,0
1531188720,60,80,57288,0,1,0
1531188660,60,47,33307,0,1,0
1531188540,120,0,0,0,0,0
1531188480,60,50,35131,0,1,0
1531188420,60,74,51981,0,1,0
1531188360,60,86,59681,0,1,0
1531188300,60,83,58069,0,1,0
1531188240,60,59,40889,0,1,0
1531188180,60,28,20144,0,1,0
1531188120,60,109,12954,0,1,0
1531188060,60,95,2561,0,1,0
1531188000,60,79,56354,0,1,0
1531187940,60,116,18642,0,1,0
1531187880,60,55,39432,0,1,0
1531187820,60,8,5813,0,1,0
1531187520,300,0,0,0,0,0
1531187460,60,9,7004,0,1,0
1531187400,60,7,5932,0,1,0
1531185660,1740,0,0,0,0,0
1531185600,60,11,8197,0,1,0
1531184640,960,0,0,0,0,0
1531184580,60,79,58811,0,1,0
1531184520,60,39,28927,0,1,0
1531184460,60,32,24354,0,1,0
1531184400,60,61,45765,0,1,0
1531184340,60,8,5542,0,1,0
1531184280,60,0,0,0,0,0
1531180320,3960,0,0,0,0,0
1531180260,60,16,11796,0,1,0
1531180200,60,87,63844,0,1,0
1531180140,60,40,29236,0,1,0
1531180080,60,55,41164,0,1,0
1531180020,60,0,0,0,0,0
1531179960,60,32,23297,0,1,0
1531179900,60,67,50322,0,1,0
1531179840,60,34,24982,0,1,0
1531179780,60,0,0,0,0,0
1531179600,180,0,0,0,0,0
1531179540,60,56,41591,0,1,0
1531179480,60,52,38041,0,1,0
1531177860,1620,0,0,0,0,0
1531177800,60,60,44151,0,1,0
1531177740,60,34,25153,0,1,0
1531177680,60,8,4924,0,1,0
1531175940,1740,0,0,0,0,0
1531175880,60,7,5160,0,1,0
1531174680,1200,0,0,0,0,0
1531174620,60,43,31157,0,1,0
1531174560,60,101,6980,0,1,0
1531174500,60,43,29695,0,1,0
1531173840,660,0,0,0,0,0
1531173780,60,0,0,0,0,0
1531173660,120,0,0,0,0,0
1531173600,60,10,7126,0,1,0
1531173120,480,0,0,0,0,0
1531173060,60,20,15054,0,1,0
1531173000,60,8,5985,0,1,0
1531172940,60,27,21213,0,1,0
1531172700,240,0,0,0,0,0
1531172640,60,28,19985,0,1,0
1531172580,60,106,9521,0,1,0
1531172520,60,50,35830,0,1,0
1531172040,480,0,0,0,0,0
1531171920,120,0,0,0,0,0
1531171380,540,0,0,0,0,0
1531171320,60,12,9209,0,1,0
1531171260,60,9,6635,0,1,0
1531170900,360,0,0,0,0,0
1531170840,60,8,5941,0,1,0
1531170780,60,25,17584,0,1,0
1531170600,180,0,0,0,0,0
1531170540,60,21,14682,0,1,0
1531170300,240,0,0,0,0,0
1531170240,60,40,27858,0,1,0
1531170060,180,0,0,0,0,0
1531170000,60,8,5335,0,1,0
1531169940,60,0,0,0,0,0
1531169880,60,6,3824,0,1,0
1531169700,180,0,0,0,0,0
1531169640,60,6,3883,0,1,0
1531168740,900,0,0,0,0,0
1531168680,60,19,12658,0,1,0
1531168260,420,0,0,0,0,0
1531168200,60,14,9763,0,1,0
1531168140,60,10,7993,0,1,0
1531168080,60,0,0,0,0,0
1531167480,600,0,0,0,0,0
1531167420,60,29,20411,0,1,0
1531167360,60,0,0,0,0,0
1531167300,60,0,0,0,0,0
1531167120,180,0,0,0,0,0
1531167060,60,35,24981,0,1,0
1531166580,480,0,0,0,0,0
1531166520,60,51,35274,0,1,0
1531166460,60,7,5994,0,1,0
1531166400,60,10,7460,0,1,0
1531166340,60,6,5221,0,1,0
1531166220,120,0,0,0,0,0
1531166160,60,6,4702,0,1,0
1531166100,60,0,0,0,0,0
1531166040,60,0,0,0,0,0
1531165680,360,0,0,0,0,0
1531165500,180,0,0,0,0,0
1531165440,60,0,0,0,0,0
1531165380,60,0,0,0,0,0
1531165260,120,0,0,0,0,0
1531165200,60,0,0,0,0,0
1531163280,1920,0,0,0,0,0
1531163220,60,58,42762,0,1,0
1531163160,60,102,11211,0,1,0
1531163100,60,59,43286,0,1,0
1531163040,60,30,23266,0,1,0
1531162980,60,7,5036,0,1,0
1531162680,300,0,0,0,0,0
1531162620,60,6,4260,0,1,0
1531162440,180,0,0,0,0,0
1531162380,60,0,0,0,0,0
1531162020,360,0,0,0,0,0
1531161960,60,6,4806,0,1,0
1531161840,120,0,0,0,0,0
1531161420,420,0,0,0,0,0
1531161360,60,14,9582,0,1,0
1531161300,60,92,551,0,1,0
1531161240,60,33,22977,0,1,0
1531161180,60,9,7735,0,1,0
1531161000,180,0,0,0,0,0
1531160940,60,23,16957,0,1,0
1531160880,60,39,28541,0,1,0
1531160820,60,0,0,0,0,0
1531160760,60,4,2684,0,1,0
1531160700,60,51,39626,0,1,0
1531160640,60,42,32138,0,1,0
1531160580,60,43,32874,0,1,0
1531160520,60,6,4221,0,1,0
1531081440,13544,0,0,0,0,0
1531081380,60,7,5118,0,1,0
1531081320,60,0,0,0,0,0
1531081260,60,22,15805,0,1,0
1531081200,60,85,63015,0,1,0
1531081140,60,8,6536,0,1,0
1531081080,60,39,28971,0,1,0
1531081020,60,70,52132,0,1,0
1531079760,1260,0,0,0,0,0
1531079700,60,60,42371,0,1,0
1531079640,60,63,47511,0,1,0
1531079580,60,12,9069,0,1,0
1531077900,1680,0,0,0,0,0
1531077840,60,16,11546,0,1,0
1531077780,60,81,57669,0,1,0
1531077720,60,62,43054,0,1,0
1531077660,60,78,55855,0,1,0
1531077600,60,30,21618,0,1,0
1531077540,60,78,54285,0,1,0
1531077480,60,68,47238,0,1,0
1531077420,60,109,11845,0,1,0
1531077360,60,15,11371,0,1,0
1531077120,240,0,0,0,0,0
1531077060,60,0,0,0,0,0
1531075800,1260,0,0,0,0,0
1531075560,240,0,0,0,0,0
1531075500,60,30,21340,0,1,0
1531075440,60,80,56972,0,1,0
1531075380,60,75,52716,0,1,0
1531075320,60,85,59614,0,1,0
1531075260,60,97,3874,0,1,0
1531075200,60,80,56014,0,1,0
1531075140,60,9,5664,0,1,0
1531074900,240,0,0,0,0,0
1531074840,60,16,11012,0,1,0
1531074780,60,9,5840,0,1,0
1531074720,60,78,58162,0,1,0
1531074660,60,18,13185,0,1,0
1531074600,60,38,28819,0,1,0
1531074540,60,52,39315,0,1,0
1531074480,60,0,0,0,0,0
1531004880,4064,0,0,0,0,0
1531004820,60,54,40834,0,1,0
1531004760,60,55,40636,0,1,0
1531004280,480,0,0,0,0,0
1531004220,60,0,0,0,0,0
1531004160,60,0,0,0,0,0
1531004100,60,6,4184,0,1,0
1531003920,180,0,0,0,0,0
1531003860,60,9,6592,0,1,0
1531003500,360,0,0,0,0,0
1531003440,60,12,8481,0,1,0
1531003380,60,40,29152,0,1,0
1531003320,60,106,13933,0,1,0
1531003260,60,111,15538,0,1,0
1531003200,60,13,9760,0,1,0
1531003140,60,46,34263,0,1,0
1531002660,480,0,0,0,0,0
1531002600,60,19,13595,0,1,0
1531002300,300,0,0,0,0,0
1531002240,60,18,12979,0,1,0
1531002180,60,13,9335,0,1,0
1531002120,60,39,28971,0,1,0
1531002060,60,46,33786,0,1,0
1530999660,2400,0,0,0,0,0
1530999600,60,10,7126,0,1,0
1530999540,60,8,5147,0,1,0
1530999480,60,47,34695,0,1,0
1530999420,60,47,35586,0,1,0
1530999360,60,78,59019,0,1,0
1530999300,60,38,28190,0,1,0
1530999240,60,14,9311,0,1,0
1530999180,60,102,9624,0,1,0
1530999120,60,15,10573,0,1,0
1530999060,60,29,20041,0,1,0
1530998340,720,0,0,0,0,0
1530998280,60,6,4653,0,1,0
1530997260,1020,0,0,0,0,0
1530997200,60,6,4009,0,1,0
1530996540,660,0,0,0,0,0
1530996480,60,0,0,0,0,0
1530996420,60,7,4996,0,1,0
1530995880,540,0,0,0,0,0
1530995820,60,27,20124,0,1,0
1530995760,60,27,19949,0,1,0
1530995700,60,67,48764,0,1,0
1530995640,60,16,11386,0,1,0
1530995580,60,26,18833,0,1,0
1530995520,60,30,21498,0,1,0
1530995460,60,93,1733,0,1,0
1530995400,60,0,0,0,0,0
1530995340,60,6,4221,0,1,0
1530995280,60,0,0,0,0,0
1530995220,60,8,6962,0,1,0
1530995160,60,7,5436,0,1,0
1530995100,60,0,0,0,0,0
1530995040,60,0,0,0,0,0
1530994380,660,0,0,0,0,0
1530994320,60,86,62397,0,1,0
1530994260,60,26,17496,0,1,0
1530992820,1440,0,0,0,0,0
1530992760,60,17,13855,0,1,0
1530992400,360,0,0,0,0,0
1530992340,60,22,17822,0,1,0
1530991740,600,0,0,0,0,0
1530991680,60,6,4604,0,1,0
1530991620,60,0,0,0,0,0
1530991560,60,7,5754,0,1,0
1530987000,4560,0,0,0,0,0
1530986940,60,33,24815,0,1,0
1530986880,60,69,52765,0,1,0
1530986820,60,70,52443,0,1,0
1530985920,900,0,0,0,0,0
1530985860,60,10,6937,0,1,0
1530985500,360,0,0,0,0,0
1530985380,120,0,0,0,0,0
1530985320,60,18,12898,0,1,0
1530985260,60,18,13535,0,1,0
1530984780,480,0,0,0,0,0
1530984720,60,8,5654,0,1,0
1530984660,60,0,0,0,0,0
1530984600,60,13,8649,0,1,0
1530984540,60,13,10786,0,1,0
1530984480,60,20,13765,0,1,0
1530984420,60,47,34609,0,1,0
1530984360,60,0,0,0,0,0
1530984300,60,73,54299,0,1,0
1530984240,60,24,17737,0,1,0
1530984120,120,0,0,0,0,0
1530913500,5084,0,0,0,0,0
1530911880,1620,0,0,0,0,0
1530848760,63120,0,0,0,0,0
1530846000,2760,0,0,0,0,0
1530831900,14100,0,0,0,0,0
1530831840,60,11,8379,0,1,0
1530831780,60,76,53718,0,1,0
1530831720,60,28,20390,0,1,0
1530831660,60,44,30985,0,1,0
1530829680,1980,0,0,0,0,0
1530829620,60,38,27111,0,1,0
1530829560,60,52,38338,0,1,0
1530829500,60,16,11425,0,1,0
1530829440,60,0,0,0,0,0
1530829380,60,10,7206,0,1,0
1530829320,60,2,1265,0,1,0
1530829260,60,53,36741,0,1,0
1530829200,60,22,15269,0,1,0
1530829140,60,61,42467,0,1,0
1530829080,60,8,5693,0,1,0
1530829020,60,0,0,0,0,0
1530828960,60,76,53375,0,1,0
1530828900,60,6,4184,0,1,0
1530828840,60,68,49584,0,1,0
1530828780,60,7,5294,0,1,0
1530828720,60,0,0,0,0,0
1530828660,60,38,28190,0,1,0
1530828600,60,13,9715,0,1,0
1530828540,60,19,14183,0,1,0
1530828420,120,0,0,0,0,0
1530828360,60,2,1394,0,1,0
1530828300,60,18,13357,0,1,0
1530828240,60,73,54168,0,1,0
1530828180,60,0,0,0,0,0
1530828120,60,77,57073,0,1,0
1530827940,180,0,0,0,0,0
1530827880,60,8,7238,0,1,0
1530827640,240,0,0,0,0,0
1530827580,60,9,8216,0,1,0
1530827520,60,82,60116,0,1,0
1530827460,60,0,0,0,0,0
1530827400,60,9,6859,0,1,0
1530826980,420,0,0,0,0,0
1530826920,60,22,16350,0,1,0
1530826860,60,0,0,0,0,0
1530826800,60,15,10650,0,1,0
1530826740,60,29,21598,0,1,0
1530826080,660,0,0,0,0,0
1530826020,60,8,5693,0,1,0
1530825780,240,0,0,0,0,0
1530825720,60,43,30675,0,1,0
1530825660,60,66,49450,0,1,0
1530825600,60,11,8153,0,1,0
1530824940,660,0,0,0,0,0
1530824880,60,0,0,0,0,0
1530824520,360,0,0,0,0,0
1530824460,60,41,29047,0,1,0
1530824400,60,108,13579,0,1,0
1530824340,60,107,15351,0,1,0
1530824280,60,49,37385,0,1,0
1530824100,180,0,0,0,0,0
1530824040,60,0,0,0,0,0
1530823980,60,10,7504,0,1,0
1530823380,600,0,0,0,0,0
1530823320,60,7,4773,0,1,0
1530823200,120,0,0,0,0,0
1530823140,60,42,30795,0,1,0
1530822900,240,0,0,0,0,0
1530822600,300,0,0,0,0,0
1530822540,60,35,26199,0,1,0
1530822480,60,51,38717,0,1,0
1530822300,180,0,0,0,0,0
1530822240,60,49,35913,0,1,0
1530822180,60,46,34942,0,1,0
1530822120,60,57,43275,0,1,0
1530822060,60,25,18518,0,1,0
1530822000,60,10,7889,0,1,0
1530821940,60,6,4423,0,1,0
1530821880,60,53,39645,0,1,0
1530821820,60,44,32967,0,1,0
1530821760,60,11,8672,0,1,0
1530821700,60,5,3730,0,1,0
1530821400,300,0,0,0,0,0
1530758100,63300,0,0,0,0,0
1530756180,1920,0,0,0,0,0
1530731760,24420,0,0,0,0,0
1530730500,1260,0,0,0,0,0
1530730020,480,0,0,0,0,0
1530729180,840,0,0,0,0,0
1530729120,60,60,41262,0,1,0
1530729060,60,61,43068,0,1,0
1530729000,60,22,15089,0,1,0
1530728940,60,82,57711,0,1,0
1530728880,60,48,34801,0,1,0
1530728820,60,15,11059,0,1,0
1530728760,60,86,64148,0,1,0
1530570240,27448,0,0,0,0,0
1530570180,60,65,47837,0,1,0
1530570120,60,66,46862,0,1,0
1530570060,60,13,9542,0,1,0
1530569880,180,0,0,0,0,0
1530569820,60,27,18941,0,1,0
1530569760,60,23,16383,0,1,0
1530569700,60,66,48152,0,1,0
1530569640,60,12,9306,0,1,0
1530569400,240,0,0,0,0,0
1530569340,60,0,0,0,0,0
1530569280,60,0,0,0,0,0
1530569220,60,0,0,0,0,0
1530568860,360,0,0,0,0,0
1530568800,60,0,0,0,0,0
1530568260,540,0,0,0,0,0
1530568200,60,28,23916,0,1,0
1530568020,180,0,0,0,0,0
1530567960,60,0,0,0,0,0
1530567900,60,20,13985,0,1,0
1530567540,360,0,0,0,0,0
1530567480,60,35,24595,0,1,0
1530567300,180,0,0,0,0,0
1530567240,60,5,3450,0,1,0
1530567180,60,21,14645,0,1,0
1530567120,60,5,3486,0,1,0
1530567060,60,66,48876,0,1,0
1530567000,60,27,20036,0,1,0
1530566760,240,0,0,0,0,0
1530563100,3660,0,0,0,0,0
1530563040,60,66,49585,0,1,0
1530562980,60,44,32833,0,1,0
1530562920,60,87,64664,0,1,0
1530562860,60,73,52980,0,1,0
1530562800,60,97,7436,0,1,0
1530562740,60,32,23132,0,1,0
1530562680,60,6,4973,0,1,0
1530562320,360,0,0,0,0,0
1530562260,60,8,5773,0,1,0
1530562200,60,0,0,0,0,0
1530562140,60,47,33820,0,1,0
1530562080,60,104,10294,0,1,0
1530562020,60,10,7166,0,1,0
1530561960,60,95,5647,0,1,0
1530561900,60,19,14892,0,1,0
1530561840,60,14,10279,0,1,0
1530560940,900,0,0,0,0,0
1530560880,60,16,13858,0,1,0
1530560760,120,0,0,0,0,0
1530560700,60,7,5537,0,1,0
1530560280,420,0,0,0,0,0
1530560220,60,16,13793,0,1,0
1530559560,660,0,0,0,0,0
1530559500,60,5,3821,0,1,0
1530559440,60,0,0,0,0,0
1530559380,60,5,3919,0,1,0
1530559320,60,86,64776,0,1,0
1530559080,240,0,0,0,0,0
1530559020,60,0,0,0,0,0
1530558600,420,0,0,0,0,0
1530558540,60,7,4739,0,1,0
1530558480,60,58,42007,0,1,0
1530558420,60,17,12983,0,1,0
1530558360,60,100,9783,0,1,0
1530558300,60,95,2881,0,1,0
1530558240,60,97,6765,0,1,0
1530558180,60,106,12659,0,1,0
1530558120,60,45,33049,0,1,0
1530558060,60,31,22314,0,1,0
1530558000,60,70,50975,0,1,0
1530557400,600,0,0,0,0,0
1530557340,60,1,662,0,1,0
1530557280,60,91,64253,0,1,0
1530557220,60,87,63175,0,1,0
1530557160,60,50,34612,0,1,0
1530557100,60,71,51964,0,1,0
1530557040,60,84,60596,0,1,0
1530556980,60,107,12133,0,1,0
1530556920,60,25,18829,0,1,0
1530556860,60,0,0,0,0,0
1530556800,60,5,3644,0,1,0
1530556740,60,38,26427,0,1,0
1530556680,60,39,28797,0,1,0
1530556620,60,63,46839,0,1,0
1530556560,60,35,25978,0,1,0
1530556500,60,6,4806,0,1,0
1530556440,60,62,46102,0,1,0
1530556380,60,30,22514,0,1,0
1530555840,540,0,0,0,0,0
1530555780,60,6,4147,0,1,0
1530555120,660,0,0,0,0,0
1530397500,26548,0,0,0,0,0
1530396300,1200,0,0,0,0,0
1530393240,3060,0,0,0,0,0
1530393180,60,5,4023,0,1,0
1530392820,360,0,0,0,0,0
1530392760,60,42,31719,0,1,0
1530392700,60,20,15933,0,1,0
1530392640,60,64,48991,0,1,0
1530392580,60,45,34536,0,1,0
1530392520,60,58,44867,0,1,0
1530392220,300,0,0,0,0,0
1530392160,60,8,4679,0,1,0
1530391860,300,0,0,0,0,0
1530391800,60,0,0,0,0,0
1530390900,900,0,0,0,0,0
1530390840,60,29,21211,0,1,0
1530390480,360,0,0,0,0,0
1530390420,60,17,13325,0,1,0
1530390360,60,20,14660,0,1,0
1530390300,60,70,51396,0,1,0
1530390180,120,0,0,0,0,0
1530390120,60,31,22355,0,1,0
1530390060,60,37,26941,0,1,0
1530389520,540,0,0,0,0,0
1530389460,60,4,2588,0,1,0
1530389400,60,40,29028,0,1,0
1530389340,60,6,4339,0,1,0
1530389280,60,0,0,0,0,0
1530389220,60,2,1394,0,1,0
1530389160,60,83,58752,0,1,0
1530389100,60,45,32266,0,1,0
1530389040,60,11,8110,0,1,0
1530388980,60,58,43286,0,1,0
1530388080,900,0,0,0,0,0
1530388020,60,13,9806,0,1,0
1530386040,1980,0,0,0,0,0
1530385980,60,8,6962,0,1,0
1530385920,60,0,0,0,0,0
1530385860,60,53,39556,0,1,0
1530385800,60,48,35693,0,1,0
1530385740,60,25,18179,0,1,0
1530385680,60,0,0,0,0,0
1530385620,60,39,28883,0,1,0
1530385560,60,44,33102,0,1,0
1530385020,540,0,0,0,0,0
1530384960,60,16,12392,0,1,0
1530384720,240,0,0,0,0,0
1530384660,60,20,13910,0,1,0
1530384600,60,8,5855,0,1,0
1530384360,240,0,0,0,0,0
1530384300,60,32,22391,0,1,0
1530384240,60,54,38816,0,1,0
1530384180,60,0,0,0,0,0
1530384120,60,39,29327,0,1,0
1530384060,60,51,38171,0,1,0
1530381960,2100,0,0,0,0,0
1530381900,60,45,34441,0,1,0
1530381840,60,56,44148,0,1,0
1530381780,60,34,25417,0,1,0
1530381060,720,0,0,0,0,0
1530380640,420,0,0,0,0,0
1530380580,60,12,8804,0,1,0
1530380520,60,12,8804,0,1,0
1530380460,60,0,0,0,0,0
1530380400,60,16,11796,0,1,0
1530380340,60,33,24860,0,1,0
1530380100,240,0,0,0,0,0
1530380040,60,17,12202,0,1,0
1530379980,60,53,38610,0,1,0
1530379920,60,18,13401,0,1,0
1530379860,60,72,54786,0,1,0
1530379740,120,0,0,0,0,0
1530379680,60,11,9411,0,1,0
1530223920,24688,0,0,0,0,0
1530223860,60,69,50363,0,1,0
1530223800,60,47,32376,0,1,0
1530223740,60,10,7330,0,1,0
1530223680,60,61,44888,0,1,0
1530223620,60,16,11627,0,1,0
1530222240,1380,0,0,0,0,0
1530222180,60,7,4996,0,1,0
1530222120,60,92,391,0,1,0
1530222060,60,103,9935,0,1,0
1530222000,60,86,64325,0,1,0
